code,description,category,subcategory,commoncat
053,herpes zoster,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
053.0,with meningitis,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
053.1,with other nervous system complications,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
053.2,with ophthalmic complications,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
053.20,herpes zoster dermatitis,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
053.7,with other complications,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
053.8,with unspecified complication,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
053.9,herpes zoster without mention of complication,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054,herpes simplex,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.0,eczema herpeticum,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.1,genital herpes,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.2,herpetic gingivostomatitis,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.3,herpetic meningoencephalitis,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.4,with ophthalmic complications,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.40,ulcer c/w herpes,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.41,"dermatitis, herpes",infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.42,"keratitis, dendritic, with herpes",infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.43,"keratitis, disciform, with herpes",infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.44,"iridocylitis, herpes",infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.5,herpetic septicaemia,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.6,herpetic whitlow,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.7,with other complications,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.8,with unspecified complication,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
054.9,herpes simplex without mention of complication,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
055,measles,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
055.0,postmeasles encephalitis,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
055.1,postmeasles pneumonia,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
055.2,postmeasles otitis,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
055.7,with other complications,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
055.71,"keratoconjunctivities, measles",infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
055.8,with unspecified complication,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
055.9,measles without mention of complication,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
056,rubella,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
056.0,with neurological complications,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
056.7,with other complications,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
056.8,with unspecified complications,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
056.9,rubella without mention of complication,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
057,other viral exanthemata,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
057.0,erythema infectiosum (fifth disease),infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
057.8,other,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
057.9,unspecified,infections and parasitic diseases,viral diseases accompanied by exanthem,certain infectious and parasitic diseases
060,yellow fever,infections and parasitic diseases,arthropod-borne viral diseases,certain infectious and parasitic diseases
060.0,sylvatic,infections and parasitic diseases,arthropod-borne viral diseases,certain infectious and parasitic diseases
060.1,urban,infections and parasitic diseases,arthropod-borne viral diseases,certain infectious and parasitic diseases
060.9,unspecified,infections and parasitic diseases,arthropod-borne viral diseases,certain infectious and parasitic diseases
061,dengue,infections and parasitic diseases,arthropod-borne viral diseases,certain infectious and parasitic diseases
